student_id,academic_year,dropout_flag,dropout_reason,intervention_required,retention_status
S102744,2020-21,True,Low Attendance,True,Dropped
S102745,2021-22,False,N/A,False,Retained
S102746,2019-20,False,N/A,False,Retained
S102747,2022-23,False,N/A,False,Retained
S102748,2019-20,False,N/A,False,Retained
S102749,2021-22,False,N/A,False,Retained
S102750,2020-21,False,N/A,False,Retained
S102751,2020-21,False,N/A,False,Retained
S102752,2019-20,False,N/A,False,Retained
S102753,2019-20,False,N/A,False,Retained
S102754,2022-23,False,N/A,False,Retained
S102755,2019-20,False,N/A,False,Retained
S102756,2022-23,False,N/A,False,Retained
S102757,2022-23,False,N/A,False,Retained
S102758,2020-21,False,N/A,False,Retained
S102759,2019-20,False,N/A,False,Retained
S102760,2020-21,False,N/A,False,Retained
S102761,2022-23,False,N/A,False,Retained
S102762,2020-21,False,N/A,False,Retained
S102763,2020-21,False,N/A,False,Retained
S102764,2022-23,False,N/A,False,Retained
S102765,2021-22,False,N/A,False,Retained
S102766,2021-22,False,N/A,False,Retained
S102767,2019-20,False,N/A,False,Retained
S102768,2020-21,False,N/A,False,Retained
S102769,2019-20,False,N/A,False,Retained
S102770,2020-21,False,N/A,False,Retained
S102771,2019-20,False,N/A,False,Retained
S102772,2019-20,True,Financial Issues,True,Dropped
S102773,2022-23,False,N/A,False,Retained
S102774,2021-22,False,N/A,False,Retained
S102775,2021-22,False,N/A,False,Retained
S102776,2021-22,False,N/A,False,Retained
S102777,2022-23,False,N/A,False,Retained
S102778,2021-22,False,N/A,False,Retained
S102779,2022-23,False,N/A,False,Retained
S102780,2020-21,False,N/A,False,Retained
S102781,2022-23,False,N/A,False,Retained
S102782,2019-20,False,N/A,False,Retained
S102783,2019-20,False,N/A,False,Retained
S102784,2020-21,False,N/A,False,Retained
S102785,2020-21,False,N/A,False,Retained
S102786,2019-20,False,N/A,False,Retained
S102787,2021-22,False,N/A,False,Retained
S102788,2021-22,False,N/A,False,Retained
S102789,2021-22,False,N/A,False,Retained
S102790,2020-21,False,N/A,False,Retained
S102791,2019-20,False,N/A,False,Retained
S102792,2022-23,False,N/A,False,Retained
S102793,2020-21,False,N/A,False,Retained
S102794,2019-20,False,N/A,False,Retained
S102795,2021-22,False,N/A,False,Retained
S102796,2021-22,False,N/A,False,Retained
S102797,2021-22,False,N/A,False,Retained
S102798,2019-20,False,N/A,False,Retained
S102799,2021-22,False,N/A,False,Retained
S102800,2019-20,False,N/A,False,Retained
S102801,2020-21,False,N/A,False,Retained
S102802,2022-23,False,N/A,False,Retained
S102803,2021-22,False,N/A,False,Retained
S102804,2020-21,False,N/A,False,Retained
S102805,2020-21,False,N/A,False,Retained
S102806,2019-20,False,N/A,False,Retained
S102807,2020-21,False,N/A,False,Retained
S102808,2019-20,False,N/A,False,Retained
S102809,2019-20,False,N/A,False,Retained
S102810,2020-21,False,N/A,False,Retained
S102811,2019-20,True,Financial Issues,True,Dropped
S102812,2019-20,False,N/A,False,Retained
S102813,2019-20,True,Poor Academic Performance,True,Dropped
S102814,2020-21,False,N/A,False,Retained
S102815,2022-23,False,N/A,False,Retained
S102816,2019-20,False,N/A,False,Retained
S102817,2021-22,False,N/A,False,Retained
S102818,2020-21,False,N/A,False,Retained
S102819,2020-21,False,N/A,False,Retained
S102820,2019-20,False,N/A,False,Retained
S102821,2020-21,True,Poor Academic Performance,True,Dropped
S102822,2021-22,False,N/A,False,Retained
S102823,2022-23,False,N/A,False,Retained
S102824,2020-21,False,N/A,False,Retained
S102825,2020-21,False,N/A,False,Retained
S102826,2020-21,False,N/A,False,Retained
S102827,2019-20,False,N/A,False,Retained
S102828,2021-22,False,N/A,False,Retained
S102829,2022-23,False,N/A,False,Retained
S102830,2021-22,False,N/A,False,Retained
S102831,2021-22,False,N/A,False,Retained
S102832,2020-21,False,N/A,False,Retained
S102833,2022-23,False,N/A,False,Retained
S102834,2021-22,False,N/A,False,Retained
S102835,2022-23,False,N/A,False,Retained
S102836,2019-20,False,N/A,False,Retained
S102837,2020-21,False,N/A,False,Retained
S102838,2019-20,False,N/A,False,Retained
S102839,2022-23,False,N/A,False,Retained
S102840,2020-21,False,N/A,False,Retained
S102841,2019-20,True,Personal Reasons,True,Dropped
S102842,2020-21,False,N/A,False,Retained
S102843,2019-20,False,N/A,False,Retained
S102844,2021-22,False,N/A,False,Retained
S102845,2020-21,False,N/A,False,Retained
S102846,2022-23,False,N/A,False,Retained
S102847,2020-21,False,N/A,False,Retained
S102848,2022-23,False,N/A,False,Retained
S102849,2019-20,True,Financial Issues,True,Dropped
S102850,2019-20,False,N/A,False,Retained
S102851,2022-23,False,N/A,False,Retained
S102852,2019-20,False,N/A,False,Retained
S102853,2020-21,False,N/A,False,Retained
S102854,2019-20,True,Financial Issues,True,Dropped
S102855,2022-23,True,Poor Academic Performance,True,Dropped
S102856,2022-23,False,N/A,False,Retained
S102857,2021-22,False,N/A,False,Retained
S102858,2022-23,False,N/A,False,Retained
S102859,2019-20,False,N/A,False,Retained
S102860,2022-23,True,Poor Academic Performance,True,Dropped
S102861,2019-20,False,N/A,False,Retained
S102862,2019-20,False,N/A,False,Retained
S102863,2021-22,False,N/A,False,Retained
S102864,2019-20,False,N/A,False,Retained
S102865,2022-23,False,N/A,False,Retained
S102866,2022-23,False,N/A,False,Retained
S102867,2022-23,False,N/A,False,Retained
S102868,2019-20,False,N/A,False,Retained
S102869,2022-23,True,Financial Issues,True,Dropped
S102870,2020-21,False,N/A,False,Retained
S102871,2020-21,False,N/A,False,Retained
S102872,2022-23,False,N/A,False,Retained
S102873,2019-20,False,N/A,False,Retained
S102874,2022-23,False,N/A,False,Retained
S102875,2020-21,False,N/A,False,Retained
S102876,2019-20,False,N/A,False,Retained
S102877,2022-23,False,N/A,False,Retained
S102878,2019-20,True,Financial Issues,True,Dropped
S102879,2022-23,False,N/A,False,Retained
S102880,2021-22,False,N/A,False,Retained
S102881,2019-20,False,N/A,False,Retained
S102882,2020-21,True,Personal Reasons,True,Dropped
S102883,2020-21,False,N/A,False,Retained
S102884,2020-21,False,N/A,False,Retained
S102885,2020-21,False,N/A,False,Retained
S102886,2022-23,True,Personal Reasons,True,Dropped
S102887,2022-23,False,N/A,False,Retained
S102888,2019-20,False,N/A,False,Retained
S102889,2021-22,False,N/A,False,Retained
S102890,2021-22,False,N/A,False,Retained
S102891,2019-20,False,N/A,False,Retained
S102892,2020-21,False,N/A,False,Retained
S102893,2021-22,False,N/A,False,Retained
S102894,2021-22,False,N/A,False,Retained
S102895,2019-20,False,N/A,False,Retained
S102896,2020-21,False,N/A,False,Retained
S102897,2022-23,False,N/A,False,Retained
S102898,2022-23,False,N/A,False,Retained
S102899,2021-22,False,N/A,False,Retained
S102900,2022-23,False,N/A,False,Retained
S102901,2019-20,True,Poor Academic Performance,True,Dropped
S102902,2021-22,False,N/A,False,Retained
S102903,2021-22,False,N/A,False,Retained
S102904,2020-21,False,N/A,False,Retained
S102905,2022-23,False,N/A,False,Retained
S102906,2020-21,False,N/A,False,Retained
S102907,2021-22,False,N/A,False,Retained
S102908,2022-23,False,N/A,False,Retained
S102909,2020-21,False,N/A,False,Retained
S102910,2022-23,False,N/A,False,Retained
S102911,2021-22,False,N/A,False,Retained
S102912,2021-22,False,N/A,False,Retained
S102913,2021-22,False,N/A,False,Retained
S102914,2019-20,False,N/A,False,Retained
S102915,2020-21,True,Financial Issues,True,Dropped
S102916,2020-21,False,N/A,False,Retained
S102917,2021-22,False,N/A,False,Retained
S102918,2020-21,False,N/A,False,Retained
S102919,2021-22,False,N/A,False,Retained
S102920,2020-21,False,N/A,False,Retained
S102921,2022-23,True,Personal Reasons,True,Dropped
S102922,2020-21,False,N/A,False,Retained
S102923,2021-22,True,Financial Issues,True,Dropped
S102924,2020-21,True,Low Attendance,True,Dropped
S102925,2022-23,False,N/A,False,Retained
S102926,2022-23,False,N/A,False,Retained
S102927,2022-23,False,N/A,False,Retained
S102928,2021-22,False,N/A,False,Retained
S102929,2019-20,False,N/A,False,Retained
S102930,2021-22,False,N/A,False,Retained
S102931,2022-23,False,N/A,False,Retained
S102932,2020-21,False,N/A,False,Retained
S102933,2022-23,False,N/A,False,Retained
S102934,2019-20,True,Financial Issues,True,Dropped
S102935,2019-20,False,N/A,False,Retained
S102936,2022-23,False,N/A,False,Retained
S102937,2021-22,False,N/A,False,Retained
S102938,2019-20,False,N/A,False,Retained
S102939,2022-23,False,N/A,False,Retained
S102940,2021-22,False,N/A,False,Retained
S102941,2020-21,False,N/A,False,Retained
S102942,2021-22,False,N/A,False,Retained
S102943,2019-20,False,N/A,False,Retained
S102944,2021-22,False,N/A,False,Retained
S102945,2021-22,True,Personal Reasons,True,Dropped
S102946,2020-21,True,Poor Academic Performance,True,Dropped
S102947,2022-23,False,N/A,False,Retained
S102948,2021-22,False,N/A,False,Retained
S102949,2020-21,False,N/A,False,Retained
S102950,2019-20,False,N/A,False,Retained
S102951,2022-23,False,N/A,False,Retained
S102952,2019-20,False,N/A,False,Retained
S102953,2022-23,False,N/A,False,Retained
S102954,2021-22,False,N/A,False,Retained
S102955,2021-22,False,N/A,False,Retained
S102956,2022-23,False,N/A,False,Retained
S102957,2019-20,False,N/A,False,Retained
S102958,2019-20,False,N/A,False,Retained
S102959,2019-20,False,N/A,False,Retained
S102960,2021-22,False,N/A,False,Retained
S102961,2022-23,False,N/A,False,Retained
S102962,2022-23,False,N/A,False,Retained
S102963,2019-20,False,N/A,False,Retained
S102964,2021-22,False,N/A,False,Retained
S102965,2022-23,False,N/A,False,Retained
S102966,2022-23,True,Personal Reasons,True,Dropped
S102967,2019-20,True,Financial Issues,True,Dropped
S102968,2019-20,False,N/A,False,Retained
S102969,2022-23,False,N/A,False,Retained
S102970,2021-22,False,N/A,False,Retained
S102971,2020-21,False,N/A,False,Retained
S102972,2022-23,False,N/A,False,Retained
S102973,2022-23,False,N/A,False,Retained
S102974,2021-22,False,N/A,False,Retained
S102975,2022-23,False,N/A,False,Retained
S102976,2020-21,False,N/A,False,Retained
S102977,2021-22,True,Poor Academic Performance,True,Dropped
S102978,2020-21,False,N/A,False,Retained
S102979,2020-21,False,N/A,False,Retained
S102980,2022-23,False,N/A,False,Retained
S102981,2020-21,False,N/A,False,Retained
S102982,2022-23,False,N/A,False,Retained
S102983,2022-23,False,N/A,False,Retained
S102984,2021-22,False,N/A,False,Retained
S102985,2021-22,False,N/A,False,Retained
S102986,2021-22,False,N/A,False,Retained
S102987,2022-23,False,N/A,False,Retained
S102988,2020-21,False,N/A,False,Retained
S102989,2020-21,False,N/A,False,Retained
S102990,2021-22,False,N/A,False,Retained
S102991,2021-22,False,N/A,False,Retained
S102992,2022-23,False,N/A,False,Retained
S102993,2019-20,False,N/A,False,Retained
S102994,2019-20,False,N/A,False,Retained
S102995,2022-23,False,N/A,False,Retained
S102996,2019-20,False,N/A,False,Retained
S102997,2019-20,False,N/A,False,Retained
S102998,2019-20,False,N/A,False,Retained
S102999,2021-22,False,N/A,False,Retained
S103000,2020-21,False,N/A,False,Retained
S103001,2020-21,False,N/A,False,Retained
S103002,2021-22,False,N/A,False,Retained
S103003,2021-22,False,N/A,False,Retained
S103004,2021-22,False,N/A,False,Retained
S103005,2019-20,True,Financial Issues,True,Dropped
S103006,2022-23,False,N/A,False,Retained
S103007,2022-23,False,N/A,False,Retained
S103008,2019-20,False,N/A,False,Retained
S103009,2019-20,False,N/A,False,Retained
S103010,2021-22,False,N/A,False,Retained
S103011,2021-22,False,N/A,False,Retained
S103012,2020-21,False,N/A,False,Retained
S103013,2021-22,False,N/A,False,Retained
S103014,2019-20,False,N/A,False,Retained
S103015,2020-21,False,N/A,False,Retained
S103016,2021-22,False,N/A,False,Retained
S103017,2020-21,False,N/A,False,Retained
S103018,2020-21,False,N/A,False,Retained
S103019,2021-22,False,N/A,False,Retained
S103020,2022-23,False,N/A,False,Retained
S103021,2019-20,False,N/A,False,Retained
S103022,2019-20,False,N/A,False,Retained
S103023,2020-21,False,N/A,False,Retained
S103024,2022-23,False,N/A,False,Retained
S103025,2022-23,False,N/A,False,Retained
S103026,2021-22,False,N/A,False,Retained
S103027,2021-22,False,N/A,False,Retained
S103028,2019-20,False,N/A,False,Retained
S103029,2021-22,True,Financial Issues,True,Dropped
S103030,2021-22,False,N/A,False,Retained
S103031,2020-21,False,N/A,False,Retained
S103032,2022-23,False,N/A,False,Retained
S103033,2022-23,False,N/A,False,Retained
S103034,2021-22,False,N/A,False,Retained
S103035,2021-22,False,N/A,False,Retained
S103036,2021-22,True,Poor Academic Performance,True,Dropped
S103037,2019-20,False,N/A,False,Retained
S103038,2019-20,False,N/A,False,Retained
S103039,2020-21,False,N/A,False,Retained
S103040,2019-20,False,N/A,False,Retained
S103041,2022-23,False,N/A,False,Retained
S103042,2019-20,False,N/A,False,Retained
S103043,2022-23,True,Poor Academic Performance,True,Dropped
S103044,2019-20,False,N/A,False,Retained
S103045,2019-20,False,N/A,False,Retained
S103046,2020-21,False,N/A,False,Retained
S103047,2021-22,False,N/A,False,Retained
S103048,2021-22,False,N/A,False,Retained
S103049,2021-22,False,N/A,False,Retained
S103050,2020-21,False,N/A,False,Retained
S103051,2022-23,False,N/A,False,Retained
S103052,2019-20,True,Financial Issues,True,Dropped
S103053,2020-21,False,N/A,False,Retained
S103054,2022-23,False,N/A,False,Retained
S103055,2020-21,False,N/A,False,Retained
S103056,2020-21,False,N/A,False,Retained
S103057,2022-23,False,N/A,False,Retained
S103058,2021-22,False,N/A,False,Retained
S103059,2019-20,False,N/A,False,Retained
S103060,2021-22,False,N/A,False,Retained
S103061,2020-21,False,N/A,False,Retained
S103062,2022-23,True,Personal Reasons,True,Dropped
S103063,2020-21,False,N/A,False,Retained
S103064,2021-22,False,N/A,False,Retained
S103065,2021-22,False,N/A,False,Retained
S103066,2021-22,True,Poor Academic Performance,True,Dropped
S103067,2019-20,False,N/A,False,Retained
S103068,2021-22,False,N/A,False,Retained
S103069,2019-20,False,N/A,False,Retained
S103070,2019-20,False,N/A,False,Retained
S103071,2021-22,False,N/A,False,Retained
S103072,2022-23,False,N/A,False,Retained
S103073,2020-21,False,N/A,False,Retained
S103074,2020-21,False,N/A,False,Retained
S103075,2019-20,False,N/A,False,Retained
S103076,2019-20,True,Low Attendance,True,Dropped
S103077,2019-20,False,N/A,False,Retained
S103078,2020-21,False,N/A,False,Retained
S103079,2019-20,False,N/A,False,Retained
S103080,2022-23,False,N/A,False,Retained
S103081,2022-23,True,Poor Academic Performance,True,Dropped
S103082,2019-20,False,N/A,False,Retained
S103083,2020-21,False,N/A,False,Retained
S103084,2021-22,False,N/A,False,Retained
S103085,2020-21,False,N/A,False,Retained
S103086,2021-22,False,N/A,False,Retained
S103087,2021-22,False,N/A,False,Retained
S103088,2019-20,True,Poor Academic Performance,True,Dropped
S103089,2022-23,False,N/A,False,Retained
S103090,2019-20,False,N/A,False,Retained
S103091,2021-22,False,N/A,False,Retained
S103092,2019-20,False,N/A,False,Retained
S103093,2021-22,False,N/A,False,Retained
S103094,2019-20,True,Personal Reasons,True,Dropped
S103095,2022-23,True,Personal Reasons,True,Dropped
S103096,2022-23,False,N/A,False,Retained
S103097,2020-21,False,N/A,False,Retained
S103098,2021-22,False,N/A,False,Retained
S103099,2021-22,False,N/A,False,Retained
S103100,2019-20,False,N/A,False,Retained
S103101,2020-21,False,N/A,False,Retained
S103102,2022-23,False,N/A,False,Retained
S103103,2019-20,False,N/A,False,Retained
S103104,2020-21,False,N/A,False,Retained
S103105,2022-23,False,N/A,False,Retained
S103106,2019-20,False,N/A,False,Retained
S103107,2022-23,False,N/A,False,Retained
S103108,2021-22,False,N/A,False,Retained
S103109,2020-21,False,N/A,False,Retained
S103110,2022-23,False,N/A,False,Retained
S103111,2020-21,False,N/A,False,Retained
S103112,2019-20,False,N/A,False,Retained
S103113,2020-21,False,N/A,False,Retained
S103114,2019-20,False,N/A,False,Retained
S103115,2020-21,False,N/A,False,Retained
S103116,2019-20,False,N/A,False,Retained
S103117,2019-20,True,Personal Reasons,True,Dropped
S103118,2019-20,False,N/A,False,Retained
S103119,2022-23,False,N/A,False,Retained
S103120,2021-22,True,Poor Academic Performance,True,Dropped
S103121,2020-21,False,N/A,False,Retained
S103122,2021-22,False,N/A,False,Retained
S103123,2021-22,False,N/A,False,Retained
S103124,2021-22,False,N/A,False,Retained
S103125,2021-22,False,N/A,False,Retained
S103126,2020-21,False,N/A,False,Retained
S103127,2020-21,False,N/A,False,Retained
S103128,2021-22,False,N/A,False,Retained
S103129,2020-21,False,N/A,False,Retained
S103130,2020-21,False,N/A,False,Retained
S103131,2019-20,False,N/A,False,Retained
S103132,2020-21,False,N/A,False,Retained
S103133,2022-23,False,N/A,False,Retained
S103134,2021-22,False,N/A,False,Retained
S103135,2020-21,False,N/A,False,Retained
S103136,2021-22,True,Financial Issues,True,Dropped
S103137,2020-21,True,Low Attendance,True,Dropped
S103138,2021-22,True,Financial Issues,True,Dropped
S103139,2022-23,False,N/A,False,Retained
S103140,2020-21,False,N/A,False,Retained
S103141,2020-21,False,N/A,False,Retained
S103142,2022-23,False,N/A,False,Retained
S103143,2020-21,False,N/A,False,Retained
S103144,2021-22,False,N/A,False,Retained
S103145,2022-23,False,N/A,False,Retained
S103146,2019-20,False,N/A,False,Retained
S103147,2021-22,False,N/A,False,Retained
S103148,2020-21,False,N/A,False,Retained
S103149,2021-22,False,N/A,False,Retained
S103150,2022-23,False,N/A,False,Retained
S103151,2020-21,False,N/A,False,Retained
S103152,2020-21,False,N/A,False,Retained
S103153,2022-23,False,N/A,False,Retained
S103154,2019-20,False,N/A,False,Retained
S103155,2020-21,False,N/A,False,Retained
S103156,2020-21,False,N/A,False,Retained
S103157,2020-21,False,N/A,False,Retained
S103158,2019-20,False,N/A,False,Retained
S103159,2021-22,False,N/A,False,Retained
S103160,2019-20,False,N/A,False,Retained
S103161,2021-22,False,N/A,False,Retained
S103162,2020-21,False,N/A,False,Retained
S103163,2021-22,False,N/A,False,Retained
S103164,2021-22,False,N/A,False,Retained
S103165,2021-22,False,N/A,False,Retained
S103166,2021-22,False,N/A,False,Retained
S103167,2020-21,False,N/A,False,Retained
S103168,2022-23,False,N/A,False,Retained
S103169,2019-20,False,N/A,False,Retained
S103170,2021-22,False,N/A,False,Retained
S103171,2020-21,True,Poor Academic Performance,True,Dropped
S103172,2020-21,False,N/A,False,Retained
S103173,2020-21,True,Poor Academic Performance,True,Dropped
S103174,2020-21,True,Financial Issues,True,Dropped
S103175,2021-22,False,N/A,False,Retained
S103176,2019-20,False,N/A,False,Retained
S103177,2020-21,True,Low Attendance,True,Dropped
S103178,2019-20,True,Personal Reasons,True,Dropped
S103179,2019-20,False,N/A,False,Retained
S103180,2019-20,False,N/A,False,Retained
S103181,2022-23,True,Poor Academic Performance,True,Dropped
S103182,2020-21,False,N/A,False,Retained
S103183,2020-21,False,N/A,False,Retained
S103184,2020-21,False,N/A,False,Retained
S103185,2019-20,True,Poor Academic Performance,True,Dropped
S103186,2020-21,False,N/A,False,Retained
S103187,2020-21,False,N/A,False,Retained
S103188,2019-20,False,N/A,False,Retained
S103189,2020-21,False,N/A,False,Retained
S103190,2021-22,False,N/A,False,Retained
S103191,2022-23,False,N/A,False,Retained
S103192,2021-22,False,N/A,False,Retained
S103193,2021-22,False,N/A,False,Retained
S103194,2021-22,False,N/A,False,Retained
S103195,2019-20,False,N/A,False,Retained
S103196,2020-21,False,N/A,False,Retained
S103197,2021-22,False,N/A,False,Retained
S103198,2021-22,False,N/A,False,Retained
S103199,2020-21,False,N/A,False,Retained
S103200,2019-20,False,N/A,False,Retained
S103201,2021-22,False,N/A,False,Retained
S103202,2020-21,False,N/A,False,Retained
S103203,2020-21,False,N/A,False,Retained
S103204,2022-23,False,N/A,False,Retained
S103205,2021-22,False,N/A,False,Retained
S103206,2021-22,False,N/A,False,Retained
S103207,2022-23,False,N/A,False,Retained
S103208,2020-21,False,N/A,False,Retained
S103209,2020-21,False,N/A,False,Retained
S103210,2021-22,False,N/A,False,Retained
S103211,2021-22,False,N/A,False,Retained
S103212,2022-23,False,N/A,False,Retained
S103213,2021-22,False,N/A,False,Retained
S103214,2021-22,False,N/A,False,Retained
S103215,2019-20,False,N/A,False,Retained
S103216,2022-23,False,N/A,False,Retained
S103217,2020-21,False,N/A,False,Retained
S103218,2021-22,False,N/A,False,Retained
S103219,2020-21,False,N/A,False,Retained
S103220,2021-22,False,N/A,False,Retained
S103221,2019-20,False,N/A,False,Retained
S103222,2022-23,False,N/A,False,Retained
S103223,2022-23,False,N/A,False,Retained
S103224,2020-21,False,N/A,False,Retained
S103225,2019-20,False,N/A,False,Retained
S103226,2020-21,False,N/A,False,Retained
S103227,2019-20,False,N/A,False,Retained
S103228,2021-22,False,N/A,False,Retained
S103229,2021-22,False,N/A,False,Retained
S103230,2019-20,False,N/A,False,Retained
S103231,2021-22,False,N/A,False,Retained
S103232,2022-23,False,N/A,False,Retained
S103233,2019-20,False,N/A,False,Retained
S103234,2019-20,True,Financial Issues,True,Dropped
S103235,2020-21,False,N/A,False,Retained
S103236,2019-20,False,N/A,False,Retained
S103237,2020-21,False,N/A,False,Retained
S103238,2019-20,False,N/A,False,Retained
S103239,2022-23,False,N/A,False,Retained
S103240,2022-23,False,N/A,False,Retained
S103241,2022-23,False,N/A,False,Retained
S103242,2020-21,False,N/A,False,Retained
S103243,2020-21,False,N/A,False,Retained
S103244,2021-22,False,N/A,False,Retained
S103245,2020-21,False,N/A,False,Retained
S103246,2020-21,True,Personal Reasons,True,Dropped
S103247,2022-23,False,N/A,False,Retained
S103248,2019-20,True,Low Attendance,True,Dropped
S103249,2020-21,False,N/A,False,Retained
S103250,2021-22,False,N/A,False,Retained
S103251,2019-20,False,N/A,False,Retained
S103252,2020-21,True,Poor Academic Performance,True,Dropped
S103253,2019-20,False,N/A,False,Retained
S103254,2019-20,True,Personal Reasons,True,Dropped
S103255,2019-20,False,N/A,False,Retained
S103256,2019-20,True,Personal Reasons,True,Dropped
S103257,2019-20,False,N/A,False,Retained
S103258,2020-21,False,N/A,False,Retained
S103259,2019-20,False,N/A,False,Retained
S103260,2019-20,False,N/A,False,Retained
S103261,2021-22,False,N/A,False,Retained
S103262,2021-22,False,N/A,False,Retained
S103263,2019-20,False,N/A,False,Retained
S103264,2020-21,False,N/A,False,Retained
S103265,2021-22,False,N/A,False,Retained
S103266,2021-22,False,N/A,False,Retained
S103267,2019-20,False,N/A,False,Retained
S103268,2020-21,False,N/A,False,Retained
S103269,2022-23,False,N/A,False,Retained
S103270,2020-21,False,N/A,False,Retained
S103271,2021-22,False,N/A,False,Retained
S103272,2021-22,False,N/A,False,Retained
S103273,2021-22,False,N/A,False,Retained
S103274,2021-22,False,N/A,False,Retained
S103275,2021-22,False,N/A,False,Retained
S103276,2019-20,False,N/A,False,Retained
S103277,2019-20,False,N/A,False,Retained
S103278,2019-20,False,N/A,False,Retained
S103279,2021-22,True,Poor Academic Performance,True,Dropped
S103280,2019-20,True,Financial Issues,True,Dropped
S103281,2021-22,False,N/A,False,Retained
S103282,2020-21,False,N/A,False,Retained
S103283,2022-23,False,N/A,False,Retained
S103284,2020-21,False,N/A,False,Retained
S103285,2022-23,False,N/A,False,Retained
S103286,2019-20,False,N/A,False,Retained
S103287,2022-23,True,Low Attendance,True,Dropped
S103288,2020-21,False,N/A,False,Retained
S103289,2020-21,False,N/A,False,Retained
S103290,2022-23,False,N/A,False,Retained
S103291,2020-21,False,N/A,False,Retained
S103292,2019-20,True,Financial Issues,True,Dropped
S103293,2020-21,False,N/A,False,Retained
S103294,2022-23,False,N/A,False,Retained
S103295,2019-20,False,N/A,False,Retained
S103296,2022-23,False,N/A,False,Retained
S103297,2021-22,False,N/A,False,Retained
S103298,2021-22,False,N/A,False,Retained
S103299,2019-20,True,Financial Issues,True,Dropped
S103300,2019-20,False,N/A,False,Retained
S103301,2020-21,False,N/A,False,Retained
S103302,2022-23,False,N/A,False,Retained
S103303,2021-22,False,N/A,False,Retained
S103304,2020-21,False,N/A,False,Retained
S103305,2021-22,False,N/A,False,Retained
S103306,2020-21,False,N/A,False,Retained
S103307,2020-21,False,N/A,False,Retained
S103308,2021-22,True,Personal Reasons,True,Dropped
S103309,2020-21,False,N/A,False,Retained
S103310,2021-22,False,N/A,False,Retained
S103311,2019-20,False,N/A,False,Retained
S103312,2022-23,True,Financial Issues,True,Dropped
S103313,2020-21,False,N/A,False,Retained
S103314,2021-22,True,Poor Academic Performance,True,Dropped
S103315,2021-22,False,N/A,False,Retained
S103316,2022-23,False,N/A,False,Retained
S103317,2022-23,False,N/A,False,Retained
S103318,2022-23,False,N/A,False,Retained
S103319,2020-21,False,N/A,False,Retained
S103320,2021-22,False,N/A,False,Retained
S103321,2020-21,False,N/A,False,Retained
S103322,2020-21,False,N/A,False,Retained
S103323,2019-20,False,N/A,False,Retained
S103324,2022-23,False,N/A,False,Retained
S103325,2019-20,False,N/A,False,Retained
S103326,2019-20,False,N/A,False,Retained
S103327,2020-21,False,N/A,False,Retained
S103328,2020-21,False,N/A,False,Retained
S103329,2021-22,False,N/A,False,Retained
S103330,2019-20,False,N/A,False,Retained
S103331,2022-23,True,Low Attendance,True,Dropped
S103332,2019-20,False,N/A,False,Retained
S103333,2021-22,False,N/A,False,Retained
S103334,2019-20,False,N/A,False,Retained
S103335,2019-20,False,N/A,False,Retained
S103336,2019-20,False,N/A,False,Retained
S103337,2021-22,False,N/A,False,Retained
S103338,2019-20,False,N/A,False,Retained
S103339,2020-21,False,N/A,False,Retained
S103340,2019-20,False,N/A,False,Retained
S103341,2020-21,False,N/A,False,Retained
S103342,2019-20,False,N/A,False,Retained
S103343,2020-21,False,N/A,False,Retained
S103344,2019-20,False,N/A,False,Retained
S103345,2022-23,True,Poor Academic Performance,True,Dropped
S103346,2020-21,True,Financial Issues,True,Dropped
S103347,2022-23,False,N/A,False,Retained
S103348,2020-21,False,N/A,False,Retained
S103349,2019-20,False,N/A,False,Retained
S103350,2021-22,True,Poor Academic Performance,True,Dropped
S103351,2019-20,False,N/A,False,Retained
S103352,2021-22,False,N/A,False,Retained
S103353,2022-23,False,N/A,False,Retained
S103354,2021-22,False,N/A,False,Retained
S103355,2021-22,False,N/A,False,Retained
S103356,2021-22,False,N/A,False,Retained
S103357,2021-22,False,N/A,False,Retained
S103358,2022-23,False,N/A,False,Retained
S103359,2021-22,False,N/A,False,Retained
S103360,2019-20,False,N/A,False,Retained
S103361,2020-21,False,N/A,False,Retained
S103362,2020-21,False,N/A,False,Retained
S103363,2019-20,False,N/A,False,Retained
S103364,2022-23,False,N/A,False,Retained
S103365,2019-20,False,N/A,False,Retained
S103366,2019-20,False,N/A,False,Retained
S103367,2021-22,False,N/A,False,Retained
S103368,2021-22,False,N/A,False,Retained
S103369,2022-23,False,N/A,False,Retained
S103370,2022-23,False,N/A,False,Retained
S103371,2020-21,False,N/A,False,Retained
S103372,2022-23,False,N/A,False,Retained
S103373,2019-20,False,N/A,False,Retained
S103374,2020-21,False,N/A,False,Retained
S103375,2020-21,True,Low Attendance,True,Dropped
S103376,2021-22,True,Financial Issues,True,Dropped
S103377,2021-22,True,Low Attendance,True,Dropped
S103378,2020-21,False,N/A,False,Retained
S103379,2021-22,False,N/A,False,Retained
S103380,2021-22,False,N/A,False,Retained
S103381,2021-22,False,N/A,False,Retained
S103382,2020-21,False,N/A,False,Retained
S103383,2020-21,False,N/A,False,Retained
S103384,2020-21,False,N/A,False,Retained
S103385,2019-20,False,N/A,False,Retained
S103386,2020-21,False,N/A,False,Retained
S103387,2021-22,False,N/A,False,Retained
S103388,2020-21,False,N/A,False,Retained
S103389,2019-20,False,N/A,False,Retained
S103390,2021-22,False,N/A,False,Retained
